Datetime,Datetime,Open,High,Low,Close,Adj Close,Volume,Two_Crows,Three_Black_Crows,Three_Inside_Updown,Three_Line_Strike,Three_Outside_UpDown,Three_Stars_In_The_South,Three_Advancing_White_Soldiers,Abandoned_Baby,Advance_Block,Belthold,Breakaway,Closing_Marubozu,Concealing_Baby_Swallow,Counterattack,Dark_Cloud_Cover,Doji,Doji_Star,Dragonfly_Doji,Engulfing_Pattern,Evening_Doji_Star,Evening_Star,UpDown_gap_sidebyside_white_lines,Gravestone_Doji,Hammer,Hanging_Man,Harami_Pattern,Harami_Cross_Pattern,HighWave_Candle,Hikkake_Pattern,Modified_Hikkake_Pattern,Homing_Pigeon,Identical_Three_Crows,In_Neck_Pattern,Inverted_Hammer,Kicking,Kicking_bullbear_determined_by_the_longer_marubozu,Ladder_Bottom,Long_Legged_Doji,Long_Line_Candle,Marubozu,Matching_Low,Mat_Hold,Morning_Doji_Star,Morning_Star,OnNeck_Pattern,Piercing_Pattern,Rickshaw_Man,RisingFalling_Three_Methods,Separating_Lines,Shooting_Star,Short_Line_Candle,Spinning_Top,Stalled_Pattern,Stick_Sandwich,Takuri_Dragonfly_Doji,Tasuki_Gap,Thrusting_Pattern,Tristar_Pattern,Unique_River,Upside_Gap_Two_Crows,UpsideDownside_Gap_Three_Methods,Candle_Sum,signal,Shares_Purchaced,Tranaction,ActiveCash,Shares_Owned,Portfolio,transaction,TranactionC
2022-01-10 12:37:00-05:00,2022-01-10 12:37:00-05:00,306.09,306.2,305.88,305.99,305.99,50360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-200,-1.0,-1.0,-305.99,100305.99,43.0,13157.57,-305.99,-305.99
2022-01-10 12:38:00-05:00,2022-01-10 12:38:00-05:00,306.02,306.02,305.82,305.93,305.93,40448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,305.93,99694.07,44.0,13460.92,305.93,305.93
2022-01-10 12:39:00-05:00,2022-01-10 12:39:00-05:00,305.93,305.93,305.79,305.88,305.88,31980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,305.88,99694.12,45.0,13764.6,305.88,305.88
2022-01-10 12:40:00-05:00,2022-01-10 12:40:00-05:00,305.83,305.95,305.71,305.92,305.92,37881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,45.0,13766.400000000001,0.0,0.0
2022-01-10 12:41:00-05:00,2022-01-10 12:41:00-05:00,305.95,306.39,305.94,306.38,306.38,55521,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.0,1.0,306.38,99693.62,46.0,14093.48,306.38,306.38
2022-01-10 12:42:00-05:00,2022-01-10 12:42:00-05:00,306.42,306.78,306.42,306.68,306.68,91781,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,306.68,99693.32,47.0,14413.960000000001,306.68,306.68
2022-01-10 12:43:00-05:00,2022-01-10 12:43:00-05:00,306.71,306.81,306.62,306.78,306.78,46885,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-306.78,100306.78,46.0,14111.88,-306.78,-306.78
2022-01-10 12:44:00-05:00,2022-01-10 12:44:00-05:00,306.79,306.8,306.49,306.58,306.58,71161,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-1.0,-1.0,-306.58,100306.58,45.0,13796.099999999999,-306.58,-306.58
2022-01-10 12:45:00-05:00,2022-01-10 12:45:00-05:00,306.61,307.14,306.58,307.1,307.1,103894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,307.1,99692.9,46.0,14126.6,307.1,307.1
2022-01-10 12:46:00-05:00,2022-01-10 12:46:00-05:00,307.1,307.35,307.09,307.18,307.18,60332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,46.0,14130.28,0.0,0.0
2022-01-10 12:47:00-05:00,2022-01-10 12:47:00-05:00,307.18,307.21,307.01,307.02,307.02,558537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-307.02,100307.02,45.0,13815.9,-307.02,-307.02
2022-01-10 12:48:00-05:00,2022-01-10 12:48:00-05:00,307.05,307.22,306.96,306.98,306.98,56126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,45.0,13814.1,0.0,0.0
2022-01-10 12:49:00-05:00,2022-01-10 12:49:00-05:00,306.96,307.01,306.79,306.81,306.81,43051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-306.81,100306.81,44.0,13499.64,-306.81,-306.81
2022-01-10 12:50:00-05:00,2022-01-10 12:50:00-05:00,306.84,307.12,306.68,307.05,307.05,57281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,44.0,13510.2,0.0,0.0
2022-01-10 12:51:00-05:00,2022-01-10 12:51:00-05:00,307.02,307.22,307.02,307.2,307.2,40820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,307.2,99692.8,45.0,13824.0,307.2,307.2
2022-01-10 12:52:00-05:00,2022-01-10 12:52:00-05:00,307.22,308.19,307.2,308.17,308.17,179029,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.0,1.0,308.17,99691.83,46.0,14175.820000000002,308.17,308.17
2022-01-10 12:53:00-05:00,2022-01-10 12:53:00-05:00,308.2,308.5,308.11,308.25,308.25,110892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,1.0,1.0,308.25,99691.75,47.0,14487.75,308.25,308.25
2022-01-10 12:54:00-05:00,2022-01-10 12:54:00-05:00,308.27,308.27,307.99,308.01,308.01,57092,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-600,-1.0,-1.0,-308.01,100308.01,46.0,14168.46,-308.01,-308.01
2022-01-10 12:55:00-05:00,2022-01-10 12:55:00-05:00,308.01,308.15,307.59,307.6,307.6,76210,0,0,0,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-1.0,-1.0,-307.6,100307.6,45.0,13842.000000000002,-307.6,-307.6
2022-01-10 12:56:00-05:00,2022-01-10 12:56:00-05:00,307.58,307.68,307.34,307.38,307.38,37445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,45.0,13832.1,0.0,0.0
2022-01-10 12:57:00-05:00,2022-01-10 12:57:00-05:00,307.39,307.4,307.24,307.34,307.34,42149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,307.34,99692.66,46.0,14137.64,307.34,307.34
2022-01-10 12:58:00-05:00,2022-01-10 12:58:00-05:00,307.3,307.38,307.2,307.28,307.28,45909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,1.0,1.0,307.28,99692.72,47.0,14442.159999999998,307.28,307.28
2022-01-10 12:59:00-05:00,2022-01-10 12:59:00-05:00,307.27,307.35,307.18,307.29,307.29,28959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,500,1.0,1.0,307.29,99692.71,48.0,14749.920000000002,307.29,307.29
2022-01-10 13:00:00-05:00,2022-01-10 13:00:00-05:00,307.24,307.64,307.21,307.49,307.49,131488,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,307.49,99692.51,49.0,15067.01,307.49,307.49
2022-01-10 13:01:00-05:00,2022-01-10 13:01:00-05:00,307.46,307.98,307.42,307.6,307.6,86976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,49.0,15072.400000000001,0.0,0.0
2022-01-10 13:02:00-05:00,2022-01-10 13:02:00-05:00,307.61,307.83,307.55,307.82,307.82,29504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,307.82,99692.18,50.0,15391.0,307.82,307.82
2022-01-10 13:03:00-05:00,2022-01-10 13:03:00-05:00,307.79,307.84,307.7,307.76,307.76,17568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,50.0,15388.0,0.0,0.0
2022-01-10 13:04:00-05:00,2022-01-10 13:04:00-05:00,307.73,307.82,307.56,307.6,307.6,29115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,50.0,15380.000000000002,0.0,0.0
2022-01-10 13:05:00-05:00,2022-01-10 13:05:00-05:00,307.62,308.12,307.54,307.99,307.99,64249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,50.0,15399.5,0.0,0.0
2022-01-10 13:06:00-05:00,2022-01-10 13:06:00-05:00,307.98,307.98,307.76,307.83,307.83,45422,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-1.0,-1.0,-307.83,100307.83,49.0,15083.67,-307.83,-307.83
2022-01-10 13:07:00-05:00,2022-01-10 13:07:00-05:00,307.83,308.02,307.83,307.88,307.88,43107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-307.88,100307.88,48.0,14778.24,-307.88,-307.88
2022-01-10 13:08:00-05:00,2022-01-10 13:08:00-05:00,307.88,307.92,307.67,307.86,307.86,60719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,48.0,14777.28,0.0,0.0
2022-01-10 13:09:00-05:00,2022-01-10 13:09:00-05:00,307.86,308.15,307.8,308.06,308.06,59159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,48.0,14786.880000000001,0.0,0.0
2022-01-10 13:10:00-05:00,2022-01-10 13:10:00-05:00,308.06,308.38,308.06,308.33,308.33,63315,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.0,1.0,308.33,99691.67,49.0,15108.17,308.33,308.33
2022-01-10 13:11:00-05:00,2022-01-10 13:11:00-05:00,308.32,308.61,308.04,308.3,308.3,94058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-308.3,100308.3,48.0,14798.400000000001,-308.3,-308.3
2022-01-10 13:12:00-05:00,2022-01-10 13:12:00-05:00,308.29,308.73,308.29,308.6,308.6,74231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.0,1.0,308.6,99691.4,49.0,15121.400000000001,308.6,308.6
2022-01-10 13:13:00-05:00,2022-01-10 13:13:00-05:00,308.64,308.9,308.63,308.84,308.84,71575,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1.0,1.0,308.84,99691.16,50.0,15441.999999999998,308.84,308.84
2022-01-10 13:14:00-05:00,2022-01-10 13:14:00-05:00,308.82,309.06,308.78,309.02,309.02,83170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,309.02,99690.98,51.0,15760.019999999999,309.02,309.02
2022-01-10 13:15:00-05:00,2022-01-10 13:15:00-05:00,308.97,309.16,308.87,308.87,308.87,97214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-308.87,100308.87,50.0,15443.5,-308.87,-308.87
2022-01-10 13:16:00-05:00,2022-01-10 13:16:00-05:00,308.88,309.15,308.88,309.1,309.1,86813,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.0,1.0,309.1,99690.9,51.0,15764.1,309.1,309.1
2022-01-10 13:17:00-05:00,2022-01-10 13:17:00-05:00,309.14,309.61,309.14,309.5,309.5,150440,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,51.0,15784.5,0.0,0.0
2022-01-10 13:18:00-05:00,2022-01-10 13:18:00-05:00,309.49,309.9,309.48,309.74,309.74,148393,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,309.74,99690.26,52.0,16106.48,309.74,309.74
2022-01-10 13:19:00-05:00,2022-01-10 13:19:00-05:00,309.73,309.82,309.7,309.77,309.77,44240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,309.77,99690.23,53.0,16417.809999999998,309.77,309.77
2022-01-10 13:20:00-05:00,2022-01-10 13:20:00-05:00,309.78,309.88,309.7,309.71,309.71,94384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-309.71,100309.71,52.0,16104.919999999998,-309.71,-309.71
2022-01-10 13:21:00-05:00,2022-01-10 13:21:00-05:00,309.73,309.92,309.36,309.4,309.4,100063,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-309.4,100309.4,51.0,15779.4,-309.4,-309.4
2022-01-10 13:22:00-05:00,2022-01-10 13:22:00-05:00,309.38,309.59,309.38,309.56,309.56,68771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,309.56,99690.44,52.0,16097.12,309.56,309.56
2022-01-10 13:23:00-05:00,2022-01-10 13:23:00-05:00,309.58,310.06,309.57,309.97,309.97,121842,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,52.0,16118.440000000002,0.0,0.0
2022-01-10 13:24:00-05:00,2022-01-10 13:24:00-05:00,310.0,310.35,309.94,310.28,310.28,105037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,52.0,16134.559999999998,0.0,0.0
2022-01-10 13:25:00-05:00,2022-01-10 13:25:00-05:00,310.27,310.31,310.04,310.11,310.11,44396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-310.11,100310.11,51.0,15815.61,-310.11,-310.11
2022-01-10 13:26:00-05:00,2022-01-10 13:26:00-05:00,310.11,310.2,310.03,310.14,310.14,48817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,600,1.0,1.0,310.14,99689.86,52.0,16127.279999999999,310.14,310.14
2022-01-10 13:27:00-05:00,2022-01-10 13:27:00-05:00,310.15,310.32,310.08,310.28,310.28,67775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,52.0,16134.559999999998,0.0,0.0
2022-01-10 13:28:00-05:00,2022-01-10 13:28:00-05:00,310.29,310.31,309.92,309.99,309.99,108626,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-1.0,-1.0,-309.99,100309.99,51.0,15809.49,-309.99,-309.99
2022-01-10 13:29:00-05:00,2022-01-10 13:29:00-05:00,309.97,310.01,309.8,309.95,309.95,69895,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,200,1.0,1.0,309.95,99690.05,52.0,16117.4,309.95,309.95
2022-01-10 13:30:00-05:00,2022-01-10 13:30:00-05:00,309.93,310.36,309.87,310.1,310.1,72360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,310.1,99689.9,53.0,16435.300000000003,310.1,310.1
2022-01-10 13:31:00-05:00,2022-01-10 13:31:00-05:00,310.15,310.45,310.14,310.37,310.37,71144,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.0,1.0,310.37,99689.63,54.0,16759.98,310.37,310.37
2022-01-10 13:32:00-05:00,2022-01-10 13:32:00-05:00,310.38,310.38,309.83,309.83,309.83,48434,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-500,-1.0,-1.0,-309.83,100309.83,53.0,16420.989999999998,-309.83,-309.83
2022-01-10 13:33:00-05:00,2022-01-10 13:33:00-05:00,309.84,309.88,309.62,309.78,309.78,77692,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-309.78,100309.78,52.0,16108.559999999998,-309.78,-309.78
2022-01-10 13:34:00-05:00,2022-01-10 13:34:00-05:00,309.77,309.81,309.48,309.76,309.76,65740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100000.0,52.0,16107.52,0.0,0.0
2022-01-10 13:35:00-05:00,2022-01-10 13:35:00-05:00,309.81,310.07,309.78,309.78,309.78,56483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,200,1.0,1.0,309.78,99690.22,53.0,16418.34,309.78,309.78
2022-01-10 13:36:00-05:00,2022-01-10 13:36:00-05:00,309.79,309.95,309.63,309.83,309.83,58570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,200,1.0,1.0,309.83,99690.17,54.0,16730.82,309.83,309.83
