Datetime,Close,signal
2022-01-10 12:11:00-05:00,306.7,1.0
2022-01-10 12:12:00-05:00,306.68,1.0
2022-01-10 12:13:00-05:00,306.67,1.0
2022-01-10 12:14:00-05:00,306.51,0.0
2022-01-10 12:15:00-05:00,306.39,-1.0
2022-01-10 12:16:00-05:00,306.33,0.0
2022-01-10 12:17:00-05:00,306.39,1.0
2022-01-10 12:18:00-05:00,306.29,0.0
2022-01-10 12:19:00-05:00,306.12,-1.0
2022-01-10 12:20:00-05:00,306.14,1.0
2022-01-10 12:21:00-05:00,306.07,-1.0
2022-01-10 12:22:00-05:00,306.11,1.0
2022-01-10 12:23:00-05:00,306.01,-1.0
2022-01-10 12:24:00-05:00,306.01,1.0
2022-01-10 12:25:00-05:00,305.94,-1.0
2022-01-10 12:26:00-05:00,305.88,-1.0
2022-01-10 12:27:00-05:00,306.05,0.0
2022-01-10 12:28:00-05:00,306.18,0.0
2022-01-10 12:29:00-05:00,305.98,-1.0
2022-01-10 12:30:00-05:00,305.91,1.0
2022-01-10 12:31:00-05:00,305.89,0.0
2022-01-10 12:32:00-05:00,305.68,-1.0
2022-01-10 12:33:00-05:00,305.63,0.0
2022-01-10 12:34:00-05:00,305.69,0.0
2022-01-10 12:35:00-05:00,305.7,1.0
2022-01-10 12:36:00-05:00,306.12,1.0
2022-01-10 12:37:00-05:00,305.99,-1.0
2022-01-10 12:38:00-05:00,305.93,1.0
2022-01-10 12:39:00-05:00,305.88,1.0
2022-01-10 12:40:00-05:00,305.92,0.0
2022-01-10 12:41:00-05:00,306.38,1.0
2022-01-10 12:42:00-05:00,306.68,1.0
2022-01-10 12:43:00-05:00,306.78,-1.0
2022-01-10 12:44:00-05:00,306.58,-1.0
2022-01-10 12:45:00-05:00,307.1,1.0
2022-01-10 12:46:00-05:00,307.18,0.0
2022-01-10 12:47:00-05:00,307.02,-1.0
2022-01-10 12:48:00-05:00,306.98,0.0
2022-01-10 12:49:00-05:00,306.81,-1.0
2022-01-10 12:50:00-05:00,307.05,0.0
2022-01-10 12:51:00-05:00,307.2,1.0
2022-01-10 12:52:00-05:00,308.17,1.0
2022-01-10 12:53:00-05:00,308.25,1.0
2022-01-10 12:54:00-05:00,308.01,-1.0
2022-01-10 12:55:00-05:00,307.6,-1.0
2022-01-10 12:56:00-05:00,307.38,0.0
2022-01-10 12:57:00-05:00,307.34,1.0
2022-01-10 12:58:00-05:00,307.28,1.0
2022-01-10 12:59:00-05:00,307.29,1.0
2022-01-10 13:00:00-05:00,307.49,1.0
2022-01-10 13:01:00-05:00,307.6,0.0
2022-01-10 13:02:00-05:00,307.82,1.0
2022-01-10 13:03:00-05:00,307.76,0.0
2022-01-10 13:04:00-05:00,307.6,0.0
2022-01-10 13:05:00-05:00,307.99,0.0
2022-01-10 13:06:00-05:00,307.83,-1.0
2022-01-10 13:07:00-05:00,307.88,-1.0
2022-01-10 13:08:00-05:00,307.86,0.0
2022-01-10 13:09:00-05:00,308.06,0.0
2022-01-10 13:10:00-05:00,308.33,1.0
2022-01-10 13:11:00-05:00,308.3,-1.0
2022-01-10 13:12:00-05:00,308.6,1.0
2022-01-10 13:13:00-05:00,308.84,1.0
2022-01-10 13:14:00-05:00,309.02,1.0
2022-01-10 13:15:00-05:00,308.87,-1.0
2022-01-10 13:16:00-05:00,309.1,1.0
2022-01-10 13:17:00-05:00,309.5,0.0
2022-01-10 13:18:00-05:00,309.74,1.0
2022-01-10 13:19:00-05:00,309.77,1.0
2022-01-10 13:20:00-05:00,309.71,-1.0
2022-01-10 13:21:00-05:00,309.4,-1.0
2022-01-10 13:22:00-05:00,309.56,1.0
2022-01-10 13:23:00-05:00,309.97,0.0
2022-01-10 13:24:00-05:00,310.28,0.0
2022-01-10 13:25:00-05:00,310.11,-1.0
2022-01-10 13:26:00-05:00,310.14,1.0
2022-01-10 13:27:00-05:00,310.28,0.0
2022-01-10 13:28:00-05:00,309.99,-1.0
2022-01-10 13:29:00-05:00,309.95,1.0
2022-01-10 13:30:00-05:00,310.1,1.0
2022-01-10 13:31:00-05:00,310.37,1.0
2022-01-10 13:32:00-05:00,309.83,-1.0
2022-01-10 13:33:00-05:00,309.78,-1.0
2022-01-10 13:34:00-05:00,309.76,0.0
2022-01-10 13:35:00-05:00,309.78,1.0
2022-01-10 13:36:00-05:00,309.83,1.0
2022-01-10 13:37:00-05:00,309.57,-1.0
2022-01-10 13:38:00-05:00,309.49,0.0
2022-01-10 13:39:00-05:00,309.46,0.0
2022-01-10 13:40:00-05:00,309.69,1.0
2022-01-10 13:41:00-05:00,309.79,1.0
2022-01-10 13:42:00-05:00,309.9,1.0
2022-01-10 13:43:00-05:00,309.93,0.0
2022-01-10 13:44:00-05:00,310.06,1.0
2022-01-10 13:45:00-05:00,309.92,-1.0
2022-01-10 13:46:00-05:00,309.8,-1.0
2022-01-10 13:47:00-05:00,310.35,1.0
2022-01-10 13:48:00-05:00,310.41,0.0
2022-01-10 13:49:00-05:00,310.15,-1.0
2022-01-10 13:50:00-05:00,310.66,0.0
2022-01-10 13:51:00-05:00,310.48,-1.0
2022-01-10 13:52:00-05:00,310.55,1.0
2022-01-10 13:53:00-05:00,310.41,-1.0
2022-01-10 13:54:00-05:00,310.2,-1.0
2022-01-10 13:55:00-05:00,310.52,1.0
2022-01-10 13:56:00-05:00,310.14,-1.0
2022-01-10 13:57:00-05:00,310.01,0.0
2022-01-10 13:58:00-05:00,310.32,1.0
2022-01-10 13:59:00-05:00,310.25,-1.0
2022-01-10 14:00:00-05:00,310.31,1.0
2022-01-10 14:01:00-05:00,310.65,1.0
2022-01-10 14:02:00-05:00,310.73,0.0
2022-01-10 14:03:00-05:00,310.92,0.0
2022-01-10 14:04:00-05:00,311.18,1.0
2022-01-10 14:05:00-05:00,311.13,1.0
2022-01-10 14:06:00-05:00,311.18,1.0
2022-01-10 14:07:00-05:00,311.42,1.0
2022-01-10 14:08:00-05:00,311.45,0.0
2022-01-10 14:09:00-05:00,311.62,0.0
2022-01-10 14:10:00-05:00,311.02,-1.0
2022-01-10 14:11:00-05:00,311.15,1.0
2022-01-10 14:12:00-05:00,310.99,0.0
2022-01-10 14:13:00-05:00,311.2,1.0
2022-01-10 14:14:00-05:00,311.17,-1.0
2022-01-10 14:15:00-05:00,311.62,1.0
2022-01-10 14:16:00-05:00,311.68,1.0
2022-01-10 14:17:00-05:00,311.66,1.0
2022-01-10 14:18:00-05:00,311.79,1.0
2022-01-10 14:19:00-05:00,312.1,1.0
2022-01-10 14:20:00-05:00,312.23,-1.0
2022-01-10 14:21:00-05:00,312.14,0.0
2022-01-10 14:22:00-05:00,312.02,0.0
2022-01-10 14:23:00-05:00,312.0,-1.0
2022-01-10 14:24:00-05:00,311.85,-1.0
2022-01-10 14:25:00-05:00,311.8,-1.0
2022-01-10 14:26:00-05:00,311.96,1.0
2022-01-10 14:27:00-05:00,312.04,-1.0
2022-01-10 14:28:00-05:00,311.94,0.0
2022-01-10 14:29:00-05:00,311.97,1.0
2022-01-10 14:30:00-05:00,312.33,1.0
2022-01-10 14:31:00-05:00,312.19,-1.0
2022-01-10 14:32:00-05:00,311.94,0.0
2022-01-10 14:33:00-05:00,312.23,1.0
2022-01-10 14:34:00-05:00,312.48,1.0
2022-01-10 14:35:00-05:00,312.42,-1.0
2022-01-10 14:36:00-05:00,312.8,1.0
2022-01-10 14:37:00-05:00,312.48,0.0
2022-01-10 14:38:00-05:00,312.26,0.0
2022-01-10 14:39:00-05:00,312.28,1.0
2022-01-10 14:40:00-05:00,312.43,0.0
2022-01-10 14:41:00-05:00,312.52,0.0
2022-01-10 14:42:00-05:00,312.38,-1.0
2022-01-10 14:43:00-05:00,312.11,-1.0
2022-01-10 14:44:00-05:00,311.94,0.0
2022-01-10 14:45:00-05:00,312.16,1.0
2022-01-10 14:46:00-05:00,312.06,0.0
2022-01-10 14:47:00-05:00,311.91,-1.0
2022-01-10 14:48:00-05:00,312.03,1.0
2022-01-10 14:49:00-05:00,311.96,0.0
2022-01-10 14:50:00-05:00,311.56,-1.0
2022-01-10 14:51:00-05:00,311.4,0.0
2022-01-10 14:52:00-05:00,311.28,0.0
2022-01-10 14:53:00-05:00,311.13,-1.0
2022-01-10 14:54:00-05:00,311.26,1.0
2022-01-10 14:55:00-05:00,311.28,1.0
2022-01-10 14:56:00-05:00,311.52,1.0
2022-01-10 14:57:00-05:00,311.55,0.0
2022-01-10 14:58:00-05:00,311.91,1.0
2022-01-10 14:59:00-05:00,311.96,-1.0
2022-01-10 15:00:00-05:00,312.16,1.0
2022-01-10 15:01:00-05:00,312.03,0.0
2022-01-10 15:02:00-05:00,311.44,-1.0
2022-01-10 15:03:00-05:00,311.75,0.0
2022-01-10 15:04:00-05:00,311.47,1.0
2022-01-10 15:05:00-05:00,311.29,0.0
2022-01-10 15:06:00-05:00,310.82,-1.0
2022-01-10 15:07:00-05:00,310.66,0.0
2022-01-10 15:08:00-05:00,310.53,-1.0
2022-01-10 15:09:00-05:00,310.9,1.0
2022-01-10 15:10:00-05:00,311.36,1.0
2022-01-10 15:11:00-05:00,311.39,0.0
2022-01-10 15:12:00-05:00,311.03,-1.0
2022-01-10 15:13:00-05:00,310.8,-1.0
2022-01-10 15:14:00-05:00,310.69,1.0
2022-01-10 15:15:00-05:00,310.99,0.0
2022-01-10 15:16:00-05:00,311.18,1.0
2022-01-10 15:17:00-05:00,311.1,1.0
2022-01-10 15:18:00-05:00,311.12,1.0
2022-01-10 15:19:00-05:00,311.34,1.0
2022-01-10 15:20:00-05:00,311.39,0.0
2022-01-10 15:21:00-05:00,311.09,-1.0
2022-01-10 15:22:00-05:00,311.1,-1.0
2022-01-10 15:23:00-05:00,311.42,1.0
2022-01-10 15:24:00-05:00,311.63,1.0
2022-01-10 15:25:00-05:00,311.74,-1.0
2022-01-10 15:26:00-05:00,311.96,1.0
2022-01-10 15:27:00-05:00,311.65,-1.0
2022-01-10 15:28:00-05:00,311.66,1.0
2022-01-10 15:29:00-05:00,311.74,1.0
2022-01-10 15:30:00-05:00,311.38,-1.0
2022-01-10 15:31:00-05:00,311.65,1.0
2022-01-10 15:32:00-05:00,312.47,1.0
2022-01-10 15:33:00-05:00,312.15,-1.0
2022-01-10 15:34:00-05:00,312.58,1.0
2022-01-10 15:35:00-05:00,313.1,1.0
2022-01-10 15:36:00-05:00,312.46,-1.0
2022-01-10 15:37:00-05:00,312.53,1.0
2022-01-10 15:38:00-05:00,312.81,1.0
2022-01-10 15:39:00-05:00,312.57,0.0
2022-01-10 15:40:00-05:00,312.84,1.0
2022-01-10 15:41:00-05:00,312.76,0.0
2022-01-10 15:42:00-05:00,312.72,1.0
2022-01-10 15:43:00-05:00,312.46,-1.0
2022-01-10 15:44:00-05:00,312.89,0.0
2022-01-10 15:45:00-05:00,313.43,1.0
2022-01-10 15:46:00-05:00,313.47,1.0
2022-01-10 15:47:00-05:00,313.67,1.0
2022-01-10 15:48:00-05:00,313.56,0.0
2022-01-10 15:49:00-05:00,313.7,1.0
2022-01-10 15:50:00-05:00,313.17,0.0
2022-01-10 15:51:00-05:00,313.28,1.0
2022-01-10 15:52:00-05:00,313.36,1.0
2022-01-10 15:53:00-05:00,313.28,-1.0
2022-01-10 15:54:00-05:00,313.28,1.0
2022-01-10 15:55:00-05:00,313.91,1.0
2022-01-10 15:56:00-05:00,313.63,-1.0
2022-01-10 15:57:00-05:00,313.75,0.0
2022-01-10 15:58:00-05:00,314.15,1.0
2022-01-10 15:59:00-05:00,314.09,0.0
2022-01-11 09:30:00-05:00,311.74,-1.0
2022-01-11 09:31:00-05:00,310.99,-1.0
2022-01-11 09:32:00-05:00,311.69,1.0
2022-01-11 09:33:00-05:00,310.43,-1.0
2022-01-11 09:34:00-05:00,310.29,-1.0
2022-01-11 09:35:00-05:00,311.89,1.0
2022-01-11 09:36:00-05:00,312.64,1.0
2022-01-11 09:37:00-05:00,312.77,1.0
2022-01-11 09:38:00-05:00,312.24,-1.0
2022-01-11 09:39:00-05:00,312.43,-1.0
2022-01-11 09:40:00-05:00,311.39,-1.0
2022-01-11 09:41:00-05:00,310.94,1.0
2022-01-11 09:42:00-05:00,310.78,0.0
2022-01-11 09:43:00-05:00,310.93,-1.0
2022-01-11 09:44:00-05:00,311.29,1.0
2022-01-11 09:45:00-05:00,311.67,1.0
2022-01-11 09:46:00-05:00,312.62,1.0
2022-01-11 09:47:00-05:00,312.47,1.0
2022-01-11 09:48:00-05:00,311.82,1.0
2022-01-11 09:49:00-05:00,311.81,1.0
2022-01-11 09:50:00-05:00,311.78,1.0
2022-01-11 09:51:00-05:00,312.52,1.0
2022-01-11 09:52:00-05:00,312.8,1.0
2022-01-11 09:53:00-05:00,312.83,0.0
2022-01-11 09:54:00-05:00,312.0,1.0
2022-01-11 09:55:00-05:00,311.64,1.0
2022-01-11 09:56:00-05:00,312.4,1.0
2022-01-11 09:57:00-05:00,311.8,-1.0
2022-01-11 09:58:00-05:00,312.38,0.0
2022-01-11 09:59:00-05:00,312.23,-1.0
2022-01-11 10:00:00-05:00,312.62,1.0
2022-01-11 10:01:00-05:00,312.32,-1.0
2022-01-11 10:02:00-05:00,312.14,1.0
2022-01-11 10:03:00-05:00,312.44,1.0
2022-01-11 10:04:00-05:00,312.98,1.0
2022-01-11 10:05:00-05:00,313.6,1.0
2022-01-11 10:06:00-05:00,313.51,-1.0
2022-01-11 10:07:00-05:00,313.44,1.0
2022-01-11 10:08:00-05:00,313.59,1.0
2022-01-11 10:09:00-05:00,313.04,0.0
2022-01-11 10:10:00-05:00,313.11,0.0
2022-01-11 10:11:00-05:00,312.82,-1.0
2022-01-11 10:12:00-05:00,313.24,1.0
2022-01-11 10:13:00-05:00,312.97,0.0
2022-01-11 10:14:00-05:00,312.83,-1.0
2022-01-11 10:15:00-05:00,312.7,-1.0
2022-01-11 10:16:00-05:00,312.42,-1.0
2022-01-11 10:17:00-05:00,312.78,1.0
2022-01-11 10:18:00-05:00,312.87,1.0
2022-01-11 10:19:00-05:00,312.87,1.0
2022-01-11 10:20:00-05:00,312.58,-1.0
2022-01-11 10:21:00-05:00,312.9,1.0
2022-01-11 10:22:00-05:00,312.87,-1.0
2022-01-11 10:23:00-05:00,312.96,0.0
2022-01-11 10:24:00-05:00,312.36,-1.0
2022-01-11 10:25:00-05:00,311.98,-1.0
2022-01-11 10:26:00-05:00,312.04,1.0
2022-01-11 10:27:00-05:00,312.09,1.0
2022-01-11 10:28:00-05:00,312.17,1.0
2022-01-11 10:29:00-05:00,312.3,1.0
2022-01-11 10:30:00-05:00,312.98,0.0
2022-01-11 10:31:00-05:00,311.96,-1.0
2022-01-11 10:32:00-05:00,312.07,0.0
2022-01-11 10:33:00-05:00,311.95,-1.0
2022-01-11 10:34:00-05:00,311.36,-1.0
2022-01-11 10:35:00-05:00,311.53,1.0
2022-01-11 10:36:00-05:00,311.62,1.0
2022-01-11 10:37:00-05:00,311.45,-1.0
2022-01-11 10:38:00-05:00,311.78,1.0
2022-01-11 10:39:00-05:00,311.62,0.0
2022-01-11 10:40:00-05:00,311.21,-1.0
2022-01-11 10:41:00-05:00,310.78,-1.0
2022-01-11 10:42:00-05:00,310.63,1.0
2022-01-11 10:43:00-05:00,310.65,1.0
2022-01-11 10:44:00-05:00,310.74,-1.0
2022-01-11 10:45:00-05:00,311.4,0.0
2022-01-11 10:46:00-05:00,311.26,0.0
2022-01-11 10:47:00-05:00,311.17,-1.0
2022-01-11 10:48:00-05:00,311.16,0.0
2022-01-11 10:49:00-05:00,311.0,1.0
2022-01-11 10:50:00-05:00,310.85,-1.0
2022-01-11 10:51:00-05:00,311.05,0.0
2022-01-11 10:52:00-05:00,311.01,0.0
2022-01-11 10:53:00-05:00,311.06,1.0
2022-01-11 10:54:00-05:00,311.14,-1.0
2022-01-11 10:55:00-05:00,311.2,1.0
2022-01-11 10:56:00-05:00,310.98,-1.0
2022-01-11 10:57:00-05:00,311.07,1.0
2022-01-11 10:58:00-05:00,311.42,0.0
2022-01-11 10:59:00-05:00,311.66,1.0
2022-01-11 11:00:00-05:00,311.82,-1.0
2022-01-11 11:01:00-05:00,311.75,0.0
2022-01-11 11:02:00-05:00,312.0,1.0
2022-01-11 11:03:00-05:00,312.58,1.0
2022-01-11 11:04:00-05:00,312.53,-1.0
2022-01-11 11:05:00-05:00,312.74,1.0
2022-01-11 11:06:00-05:00,313.03,1.0
2022-01-11 11:07:00-05:00,312.64,-1.0
2022-01-11 11:08:00-05:00,312.49,-1.0
2022-01-11 11:09:00-05:00,312.42,-1.0
2022-01-11 11:10:00-05:00,312.77,1.0
2022-01-11 11:11:00-05:00,312.86,0.0
2022-01-11 11:12:00-05:00,313.51,1.0
2022-01-11 11:13:00-05:00,313.98,1.0
2022-01-11 11:14:00-05:00,314.24,1.0
2022-01-11 11:15:00-05:00,315.05,0.0
2022-01-11 11:16:00-05:00,314.61,0.0
2022-01-11 11:17:00-05:00,315.28,1.0
2022-01-11 11:18:00-05:00,315.5,1.0
2022-01-11 11:19:00-05:00,315.27,0.0
2022-01-11 11:20:00-05:00,314.45,0.0
2022-01-11 11:21:00-05:00,314.92,1.0
2022-01-11 11:22:00-05:00,314.77,-1.0
2022-01-11 11:23:00-05:00,314.46,0.0
2022-01-11 11:24:00-05:00,314.46,1.0
2022-01-11 11:25:00-05:00,314.78,1.0
2022-01-11 11:26:00-05:00,314.86,1.0
2022-01-11 11:27:00-05:00,314.73,0.0
2022-01-11 11:28:00-05:00,314.98,1.0
2022-01-11 11:29:00-05:00,315.24,1.0
2022-01-11 11:30:00-05:00,315.16,-1.0
2022-01-11 11:31:00-05:00,314.9,0.0
2022-01-11 11:32:00-05:00,314.69,-1.0
2022-01-11 11:33:00-05:00,314.6,1.0
2022-01-11 11:34:00-05:00,314.53,0.0
2022-01-11 11:35:00-05:00,314.81,1.0
2022-01-11 11:36:00-05:00,315.18,0.0
2022-01-11 11:37:00-05:00,315.25,-1.0
2022-01-11 11:38:00-05:00,315.6,0.0
2022-01-11 11:39:00-05:00,315.89,1.0
2022-01-11 11:40:00-05:00,316.29,1.0
2022-01-11 11:41:00-05:00,316.12,0.0
2022-01-11 11:42:00-05:00,316.38,1.0
2022-01-11 11:43:00-05:00,316.59,-1.0
2022-01-11 11:44:00-05:00,316.22,-1.0
2022-01-11 11:45:00-05:00,316.12,0.0
2022-01-11 11:46:00-05:00,315.85,-1.0
2022-01-11 11:47:00-05:00,315.76,0.0
2022-01-11 11:48:00-05:00,316.0,1.0
2022-01-11 11:49:00-05:00,315.88,0.0
2022-01-11 11:50:00-05:00,316.09,0.0
2022-01-11 11:51:00-05:00,316.07,1.0
2022-01-11 11:52:00-05:00,316.14,-1.0
2022-01-11 11:53:00-05:00,316.31,0.0
2022-01-11 11:54:00-05:00,316.17,0.0
2022-01-11 11:55:00-05:00,316.15,0.0
2022-01-11 11:56:00-05:00,316.11,1.0
2022-01-11 11:57:00-05:00,316.36,1.0
2022-01-11 11:58:00-05:00,316.29,-1.0
2022-01-11 11:59:00-05:00,316.39,1.0
2022-01-11 12:00:00-05:00,316.15,-1.0
2022-01-11 12:01:00-05:00,316.23,1.0
2022-01-11 12:02:00-05:00,315.99,-1.0
2022-01-11 12:03:00-05:00,315.55,-1.0
2022-01-11 12:04:00-05:00,315.9,1.0
2022-01-11 12:05:00-05:00,315.96,1.0
2022-01-11 12:06:00-05:00,315.92,-1.0
2022-01-11 12:07:00-05:00,315.97,1.0
2022-01-11 12:08:00-05:00,315.99,1.0
2022-01-11 12:09:00-05:00,316.11,1.0
2022-01-11 12:10:00-05:00,316.05,0.0
2022-01-11 12:11:00-05:00,315.75,-1.0
2022-01-11 12:12:00-05:00,315.95,1.0
2022-01-11 12:13:00-05:00,315.91,-1.0
2022-01-11 12:14:00-05:00,316.08,1.0
2022-01-11 12:15:00-05:00,316.16,1.0
2022-01-11 12:16:00-05:00,315.95,-1.0
2022-01-11 12:17:00-05:00,315.96,-1.0
2022-01-11 12:18:00-05:00,315.89,0.0
2022-01-11 12:19:00-05:00,315.96,1.0
2022-01-11 12:20:00-05:00,315.96,0.0
2022-01-11 12:21:00-05:00,315.85,-1.0
2022-01-11 12:22:00-05:00,315.98,1.0
2022-01-11 12:23:00-05:00,315.78,-1.0
2022-01-11 12:24:00-05:00,315.82,1.0
2022-01-11 12:25:00-05:00,315.42,-1.0
2022-01-11 12:26:00-05:00,315.36,-1.0
2022-01-11 12:27:00-05:00,315.31,-1.0
2022-01-11 12:28:00-05:00,314.63,-1.0
2022-01-11 12:29:00-05:00,314.82,0.0
2022-01-11 12:30:00-05:00,315.11,0.0
2022-01-11 12:31:00-05:00,315.08,1.0
2022-01-11 12:32:00-05:00,315.15,0.0
2022-01-11 12:33:00-05:00,314.89,-1.0
2022-01-11 12:34:00-05:00,314.62,-1.0
2022-01-11 12:35:00-05:00,314.61,1.0
2022-01-11 12:36:00-05:00,314.8,1.0
2022-01-11 12:37:00-05:00,314.99,1.0
2022-01-11 12:38:00-05:00,314.97,1.0
2022-01-11 12:39:00-05:00,314.63,-1.0
2022-01-11 12:40:00-05:00,314.38,-1.0
2022-01-11 12:41:00-05:00,314.59,1.0
2022-01-11 12:42:00-05:00,314.88,1.0
2022-01-11 12:43:00-05:00,314.83,-1.0
2022-01-11 12:44:00-05:00,314.96,1.0
2022-01-11 12:45:00-05:00,314.89,0.0
2022-01-11 12:46:00-05:00,314.78,1.0
2022-01-11 12:47:00-05:00,314.77,1.0
2022-01-11 12:48:00-05:00,314.77,1.0
2022-01-11 12:49:00-05:00,314.65,-1.0
2022-01-11 12:50:00-05:00,314.83,1.0
2022-01-11 12:51:00-05:00,314.78,0.0
2022-01-11 12:52:00-05:00,315.05,1.0
2022-01-11 12:53:00-05:00,314.98,0.0
2022-01-11 12:54:00-05:00,315.0,0.0
2022-01-11 12:55:00-05:00,314.86,-1.0
2022-01-11 12:56:00-05:00,314.97,1.0
2022-01-11 12:57:00-05:00,314.91,-1.0
2022-01-11 12:58:00-05:00,314.74,-1.0
2022-01-11 12:59:00-05:00,314.81,0.0
2022-01-11 13:00:00-05:00,314.66,0.0
2022-01-11 13:01:00-05:00,314.29,-1.0
2022-01-11 13:02:00-05:00,314.53,1.0
2022-01-11 13:03:00-05:00,314.54,0.0
2022-01-11 13:04:00-05:00,314.58,-1.0
2022-01-11 13:05:00-05:00,314.07,-1.0
2022-01-11 13:06:00-05:00,314.08,1.0
2022-01-11 13:07:00-05:00,314.08,1.0
2022-01-11 13:08:00-05:00,314.22,-1.0
2022-01-11 13:09:00-05:00,314.2,1.0
2022-01-11 13:10:00-05:00,314.27,-1.0
2022-01-11 13:11:00-05:00,314.47,1.0
2022-01-11 13:12:00-05:00,314.51,1.0
2022-01-11 13:13:00-05:00,314.81,1.0
2022-01-11 13:14:00-05:00,314.86,0.0
2022-01-11 13:15:00-05:00,314.97,0.0
2022-01-11 13:16:00-05:00,314.98,1.0
2022-01-11 13:17:00-05:00,314.97,1.0
2022-01-11 13:18:00-05:00,315.09,1.0
2022-01-11 13:19:00-05:00,315.13,0.0
2022-01-11 13:20:00-05:00,315.25,1.0
2022-01-11 13:21:00-05:00,315.27,1.0
2022-01-11 13:22:00-05:00,315.23,1.0
2022-01-11 13:23:00-05:00,315.05,-1.0
2022-01-11 13:24:00-05:00,315.42,1.0
2022-01-11 13:25:00-05:00,315.34,-1.0
2022-01-11 13:26:00-05:00,315.13,-1.0
2022-01-11 13:27:00-05:00,315.14,-1.0
2022-01-11 13:28:00-05:00,315.17,0.0
2022-01-11 13:29:00-05:00,315.03,-1.0
2022-01-11 13:30:00-05:00,315.25,0.0
2022-01-11 13:31:00-05:00,315.13,0.0
2022-01-11 13:32:00-05:00,314.96,0.0
2022-01-11 13:33:00-05:00,314.89,-1.0
2022-01-11 13:34:00-05:00,315.05,1.0
2022-01-11 13:35:00-05:00,315.14,-1.0
2022-01-11 13:36:00-05:00,314.95,-1.0
2022-01-11 13:37:00-05:00,315.02,1.0
2022-01-11 13:38:00-05:00,314.94,-1.0
2022-01-11 13:39:00-05:00,314.99,0.0
2022-01-11 13:40:00-05:00,315.01,1.0
2022-01-11 13:41:00-05:00,315.11,1.0
2022-01-11 13:42:00-05:00,315.2,1.0
2022-01-11 13:43:00-05:00,315.3,0.0
2022-01-11 13:44:00-05:00,315.3,1.0
2022-01-11 13:45:00-05:00,315.42,1.0
2022-01-11 13:46:00-05:00,315.54,0.0
2022-01-11 13:47:00-05:00,315.58,0.0
2022-01-11 13:48:00-05:00,315.14,-1.0
2022-01-11 13:49:00-05:00,315.05,0.0
2022-01-11 13:50:00-05:00,314.98,0.0
2022-01-11 13:51:00-05:00,314.96,1.0
2022-01-11 13:52:00-05:00,314.85,-1.0
2022-01-11 13:53:00-05:00,314.85,1.0
2022-01-11 13:54:00-05:00,314.76,1.0
2022-01-11 13:55:00-05:00,314.76,1.0
2022-01-11 13:56:00-05:00,314.73,-1.0
2022-01-11 13:57:00-05:00,314.89,0.0
2022-01-11 13:58:00-05:00,314.66,-1.0
2022-01-11 13:59:00-05:00,314.94,1.0
2022-01-11 14:00:00-05:00,314.77,0.0
2022-01-11 14:01:00-05:00,314.8,1.0
2022-01-11 14:02:00-05:00,314.8,1.0
2022-01-11 14:03:00-05:00,315.09,1.0
2022-01-11 14:04:00-05:00,314.87,-1.0
2022-01-11 14:05:00-05:00,314.86,1.0
2022-01-11 14:06:00-05:00,314.81,0.0
2022-01-11 14:07:00-05:00,314.8,1.0
2022-01-11 14:08:00-05:00,314.59,-1.0
2022-01-11 14:09:00-05:00,314.42,0.0
2022-01-11 14:10:00-05:00,314.46,1.0
2022-01-11 14:11:00-05:00,314.27,-1.0
2022-01-11 14:12:00-05:00,314.21,0.0
2022-01-11 14:13:00-05:00,314.46,1.0
2022-01-11 14:14:00-05:00,314.36,-1.0
2022-01-11 14:15:00-05:00,314.33,0.0
2022-01-11 14:16:00-05:00,314.56,1.0
2022-01-11 14:17:00-05:00,314.49,-1.0
2022-01-11 14:18:00-05:00,314.47,-1.0
2022-01-11 14:19:00-05:00,314.48,1.0
2022-01-11 14:20:00-05:00,314.41,-1.0
2022-01-11 14:21:00-05:00,314.32,-1.0
2022-01-11 14:22:00-05:00,314.42,1.0
2022-01-11 14:23:00-05:00,314.48,1.0
2022-01-11 14:24:00-05:00,314.45,0.0
2022-01-11 14:25:00-05:00,314.44,-1.0
2022-01-11 14:26:00-05:00,314.42,0.0
2022-01-11 14:27:00-05:00,314.46,1.0
2022-01-11 14:28:00-05:00,314.41,-1.0
2022-01-11 14:29:00-05:00,314.45,1.0
2022-01-11 14:30:00-05:00,314.46,1.0
2022-01-11 14:31:00-05:00,314.34,-1.0
2022-01-11 14:32:00-05:00,314.31,-1.0
2022-01-11 14:33:00-05:00,314.26,0.0
2022-01-11 14:34:00-05:00,314.49,1.0
2022-01-11 14:35:00-05:00,314.53,1.0
2022-01-11 14:36:00-05:00,314.63,1.0
2022-01-11 14:37:00-05:00,314.73,1.0
2022-01-11 14:38:00-05:00,314.64,-1.0
2022-01-11 14:39:00-05:00,314.77,1.0
2022-01-11 14:40:00-05:00,314.7,-1.0
2022-01-11 14:41:00-05:00,314.73,0.0
2022-01-11 14:42:00-05:00,314.77,1.0
2022-01-11 14:43:00-05:00,314.56,-1.0
2022-01-11 14:44:00-05:00,314.86,1.0
2022-01-11 14:45:00-05:00,314.96,0.0
2022-01-11 14:46:00-05:00,315.03,-1.0
2022-01-11 14:47:00-05:00,315.17,1.0
2022-01-11 14:48:00-05:00,315.27,-1.0
2022-01-11 14:49:00-05:00,315.51,1.0
2022-01-11 14:50:00-05:00,315.44,-1.0
2022-01-11 14:51:00-05:00,315.42,1.0
2022-01-11 14:52:00-05:00,315.39,1.0
