Datetime,Datetime,Open,High,Low,Close,Adj Close,Volume,Two_Crows,Three_Black_Crows,Three_Inside_Updown,Three_Line_Strike,Three_Outside_UpDown,Three_Stars_In_The_South,Three_Advancing_White_Soldiers,Abandoned_Baby,Advance_Block,Belthold,Breakaway,Closing_Marubozu,Concealing_Baby_Swallow,Counterattack,Dark_Cloud_Cover,Doji,Doji_Star,Dragonfly_Doji,Engulfing_Pattern,Evening_Doji_Star,Evening_Star,UpDown_gap_sidebyside_white_lines,Gravestone_Doji,Hammer,Hanging_Man,Harami_Pattern,Harami_Cross_Pattern,HighWave_Candle,Hikkake_Pattern,Modified_Hikkake_Pattern,Homing_Pigeon,Identical_Three_Crows,In_Neck_Pattern,Inverted_Hammer,Kicking,Kicking_bullbear_determined_by_the_longer_marubozu,Ladder_Bottom,Long_Legged_Doji,Long_Line_Candle,Marubozu,Matching_Low,Mat_Hold,Morning_Doji_Star,Morning_Star,OnNeck_Pattern,Piercing_Pattern,Rickshaw_Man,RisingFalling_Three_Methods,Separating_Lines,Shooting_Star,Short_Line_Candle,Spinning_Top,Stalled_Pattern,Stick_Sandwich,Takuri_Dragonfly_Doji,Tasuki_Gap,Thrusting_Pattern,Tristar_Pattern,Unique_River,Upside_Gap_Two_Crows,UpsideDownside_Gap_Three_Methods,Candle_Sum,signal,Shares_Purchaced,Tranaction,ActiveCash,Shares_Owned,Portfolio,transaction,TranactionC
2022-01-07 15:40:00-05:00,2022-01-07 15:40:00-05:00,315.06,315.12,314.96,315.03,315.03,40728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-315.03,37090279.940000005,31.0,9765.929999999998,-315.03,-315.03
2022-01-07 15:41:00-05:00,2022-01-07 15:41:00-05:00,315.02,315.02,314.81,314.95,314.95,48318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,314.95,37189964.99,32.0,10078.4,314.95,314.95
2022-01-07 15:42:00-05:00,2022-01-07 15:42:00-05:00,314.96,314.98,314.84,314.91,314.91,50628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,37289964.99,32.0,10077.12,0.0,0.0
2022-01-07 15:43:00-05:00,2022-01-07 15:43:00-05:00,314.91,314.92,314.63,314.66,314.66,76162,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-314.66,37390279.65,31.0,9754.460000000001,-314.66,-314.66
2022-01-07 15:44:00-05:00,2022-01-07 15:44:00-05:00,314.64,314.67,314.49,314.55,314.55,68618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-314.55,37490594.199999996,30.0,9436.5,-314.55,-314.55
2022-01-07 15:45:00-05:00,2022-01-07 15:45:00-05:00,314.55,314.65,314.5,314.56,314.56,49869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,500,1.0,1.0,314.56,37590279.63999999,31.0,9751.36,314.56,314.56
2022-01-07 15:46:00-05:00,2022-01-07 15:46:00-05:00,314.57,314.72,314.36,314.57,314.57,75519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,500,1.0,1.0,314.57,37689965.06999999,32.0,10066.24,314.57,314.57
2022-01-07 15:47:00-05:00,2022-01-07 15:47:00-05:00,314.58,314.99,314.56,314.93,314.93,85494,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.0,1.0,314.93,37789650.13999999,33.0,10392.69,314.93,314.93
2022-01-07 15:48:00-05:00,2022-01-07 15:48:00-05:00,314.9,315.0,314.83,314.84,314.84,56943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-314.84,37889964.98,32.0,10074.88,-314.84,-314.84
2022-01-07 15:49:00-05:00,2022-01-07 15:49:00-05:00,314.85,315.11,314.85,315.0,315.0,88998,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,315.0,37989649.98,33.0,10395.0,315.0,315.0
2022-01-07 15:50:00-05:00,2022-01-07 15:50:00-05:00,314.98,315.11,314.53,315.11,315.11,174803,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,1.0,315.11,38089334.87,34.0,10713.74,315.11,315.11
2022-01-07 15:51:00-05:00,2022-01-07 15:51:00-05:00,315.08,315.22,314.96,315.02,315.02,98121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-315.02,38189649.89,33.0,10395.66,-315.02,-315.02
2022-01-07 15:52:00-05:00,2022-01-07 15:52:00-05:00,315.01,315.2,315.0,315.18,315.18,92171,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1.0,1.0,315.18,38289334.71,34.0,10716.12,315.18,315.18
2022-01-07 15:53:00-05:00,2022-01-07 15:53:00-05:00,315.17,315.21,314.94,315.07,315.07,126426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-315.07,38389649.78,33.0,10397.31,-315.07,-315.07
2022-01-07 15:54:00-05:00,2022-01-07 15:54:00-05:00,315.07,315.1,314.36,314.46,314.46,208869,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-314.46,38489964.24,32.0,10062.72,-314.46,-314.46
2022-01-07 15:55:00-05:00,2022-01-07 15:55:00-05:00,314.46,314.5,314.27,314.42,314.42,191079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-100,-1.0,-1.0,-314.42,38590278.660000004,31.0,9747.02,-314.42,-314.42
