Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-12 12:45:00-05:00,319.55,319.58,319.41,319.5,319.5,58717
2022-01-12 12:46:00-05:00,319.51,319.55,319.14,319.19,319.19,42691
2022-01-12 12:47:00-05:00,319.19,319.28,319.14,319.26,319.26,30172
2022-01-12 12:48:00-05:00,319.29,319.33,319.2,319.28,319.28,17985
2022-01-12 12:49:00-05:00,319.28,319.58,319.28,319.57,319.57,29373
2022-01-12 12:50:00-05:00,319.59,319.9,319.5,319.87,319.87,80176
2022-01-12 12:51:00-05:00,319.86,319.96,319.77,319.87,319.87,32306
2022-01-12 12:52:00-05:00,319.85,319.94,319.7,319.9,319.9,29164
2022-01-12 12:53:00-05:00,319.88,320.0,319.84,319.98,319.98,39333
2022-01-12 12:54:00-05:00,319.99,320.13,319.94,320.1,320.1,56669
2022-01-12 12:55:00-05:00,320.1,320.24,320.03,320.19,320.19,50721
2022-01-12 12:56:00-05:00,320.17,320.17,319.9,319.91,319.91,47758
2022-01-12 12:57:00-05:00,319.9,319.93,319.74,319.87,319.87,32331
2022-01-12 12:58:00-05:00,319.86,319.89,319.79,319.83,319.83,23645
2022-01-12 12:59:00-05:00,319.85,319.91,319.79,319.82,319.82,16721
2022-01-12 13:00:00-05:00,319.83,319.99,319.83,319.9,319.9,57150
2022-01-12 13:01:00-05:00,319.89,319.98,319.69,319.74,319.74,53471
2022-01-12 13:02:00-05:00,319.7,319.72,319.35,319.43,319.43,46530
2022-01-12 13:03:00-05:00,319.41,319.63,319.39,319.62,319.62,23693
2022-01-12 13:04:00-05:00,319.63,319.73,319.59,319.66,319.66,30240
2022-01-12 13:05:00-05:00,319.65,319.65,319.44,319.55,319.55,26926
2022-01-12 13:06:00-05:00,319.55,319.74,319.5,319.74,319.74,30279
2022-01-12 13:07:00-05:00,319.75,319.85,319.71,319.81,319.81,36912
2022-01-12 13:08:00-05:00,319.81,319.81,319.69,319.7,319.7,28490
2022-01-12 13:09:00-05:00,319.73,319.79,319.65,319.69,319.69,19925
2022-01-12 13:10:00-05:00,319.72,319.9,319.67,319.74,319.74,31557
2022-01-12 13:11:00-05:00,319.72,319.75,319.62,319.69,319.69,22553
2022-01-12 13:12:00-05:00,319.66,319.66,319.24,319.26,319.26,54536
2022-01-12 13:13:00-05:00,319.28,319.28,319.03,319.18,319.18,59732
2022-01-12 13:14:00-05:00,319.12,319.38,319.12,319.22,319.22,41927
2022-01-12 13:15:00-05:00,319.24,319.28,319.01,319.04,319.04,39465
2022-01-12 13:16:00-05:00,319.04,319.18,319.03,319.12,319.12,29892
2022-01-12 13:17:00-05:00,319.09,319.14,318.98,319.12,319.12,53031
2022-01-12 13:18:00-05:00,319.13,319.26,318.97,319.0,319.0,35373
2022-01-12 13:19:00-05:00,318.99,319.28,318.97,319.28,319.28,32675
2022-01-12 13:20:00-05:00,319.27,319.27,319.15,319.26,319.26,20553
2022-01-12 13:21:00-05:00,319.25,319.27,319.09,319.23,319.23,24274
2022-01-12 13:22:00-05:00,319.24,319.29,319.11,319.16,319.16,25802
2022-01-12 13:23:00-05:00,319.16,319.22,319.0,319.13,319.13,17923
2022-01-12 13:24:00-05:00,319.15,319.22,319.08,319.16,319.16,20454
2022-01-12 13:25:00-05:00,319.17,319.3,319.05,319.19,319.19,26565
2022-01-12 13:26:00-05:00,319.2,319.2,319.07,319.11,319.11,29839
2022-01-12 13:27:00-05:00,319.12,319.37,319.11,319.26,319.26,48315
2022-01-12 13:28:00-05:00,319.27,319.37,319.18,319.24,319.24,43184
2022-01-12 13:29:00-05:00,319.29,319.29,318.8,318.97,318.97,53262
2022-01-12 13:30:00-05:00,318.95,318.98,318.72,318.97,318.97,61127
